업종명,인허가일자,업소명,소재지(도로명),소재지(지번),업태명,데이터기준일
일반음식점,2020-10-23,나음식당중리용전점,"대전광역시 대덕구 홍도로 115, 1층 (중리동)",대전광역시 대덕구 중리동 241-21 ,한식,2024-05-20
일반음식점,2020-11-04,카인드푸드,"대전광역시 대덕구 대화로 160, 산업용재유통상가 지원상가3동 지하층 37호 (대화동)",대전광역시 대덕구 대화동 289-1 산업용재유통상가 ,한식,2024-05-20
일반음식점,2020-11-04,김밥신화,"대전광역시 대덕구 중리로 51, 1층 (중리동)",대전광역시 대덕구 중리동 384-5 ,한식,2024-05-20
일반음식점,2020-11-09,믹스,"대전광역시 대덕구 한남로12번길 29, 2층 (오정동)",대전광역시 대덕구 오정동 223-216 ,한식,2024-05-20
일반음식점,2020-11-19,푸른바다,"대전광역시 대덕구 홍도로 123, 1층 (중리동)",대전광역시 대덕구 중리동 240-22 ,한식,2024-05-20
일반음식점,2020-11-23,김밥천국,"대전광역시 대덕구 비래동로 7, 1층 104호 (비래동)",대전광역시 대덕구 비래동 126-6 ,분식,2024-05-20
일반음식점,2020-11-23,엠비티아이포차,"대전광역시 대덕구 신탄진로790번길 6, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 154-20 ,기타,2024-05-20
일반음식점,2020-11-25,우리소머리곰탕,"대전광역시 대덕구 한밭대로972번길 51, 1층 101호 (오정동, 오정동새롬빌연립주택)",대전광역시 대덕구 오정동 79-10 오정동새롬빌연립주택 ,탕류(보신용),2024-05-20
일반음식점,2020-12-04,국전문집,"대전광역시 대덕구 대전로1076번길 39, 1층 (오정동)",대전광역시 대덕구 오정동 437-18 ,한식,2024-05-20
일반음식점,2020-12-04,베트남쌀국수,"대전광역시 대덕구 대전로 1392, 1층 (읍내동)",대전광역시 대덕구 읍내동 248-1 ,분식,2024-05-20
일반음식점,2020-12-07,가경커피,"대전광역시 대덕구 중리로63번길 35, 1층 (중리동)",대전광역시 대덕구 중리동 378-2 ,기타,2024-05-20
일반음식점,2020-12-11,공단식당,"대전광역시 대덕구 산업단지로87번길 116, 1동 지하1층 (신일동)",대전광역시 대덕구 신일동 1693-10 ,한식,2024-05-20
일반음식점,2020-12-14,제육의법칙중리점,"대전광역시 대덕구 홍도로135번길 23, 1층 (중리동)",대전광역시 대덕구 중리동 238-1 ,한식,2024-05-20
일반음식점,2020-12-15,낭만카페,"대전광역시 대덕구 중리로 26, 1층 (중리동)",대전광역시 대덕구 중리동 160-6 ,기타,2024-05-20
일반음식점,2020-12-23,대관령명태조림,"대전광역시 대덕구 덕암로221번길 2, 1층 (덕암동)",대전광역시 대덕구 덕암동 43-6 ,한식,2024-05-20
일반음식점,2020-12-23,달떡볶이,"대전광역시 대덕구 한남로17번안길 4, 1층 (오정동)",대전광역시 대덕구 오정동 223-119 ,분식,2024-05-20
일반음식점,2020-12-24,가야숯불치킨,"대전광역시 대덕구 신탄진동로23번길 31, 1층 136호 (신탄진동, 중앙연립)",대전광역시 대덕구 신탄진동 142-9 중앙연립 ,한식,2024-05-20
일반음식점,2020-05-25,송가네식당,"대전광역시 대덕구 우암로 464, 1층 (비래동)",대전광역시 대덕구 비래동 131-17 ,한식,2024-05-20
일반음식점,2020-01-30,오셰프짬뽕,"대전광역시 대덕구 비래서로 41, 1층 (비래동)",대전광역시 대덕구 비래동 125-44 ,중국식,2024-05-20
일반음식점,2020-07-30,티바두마리치킨,"대전광역시 대덕구 한밭대로1146번길 10, 1층 (중리동)",대전광역시 대덕구 중리동 236-11 ,호프/통닭,2024-05-20
일반음식점,2020-12-11,송태루,"대전광역시 대덕구 대화로 83, 1층 (대화동)",대전광역시 대덕구 대화동 229-20 ,분식,2024-05-20
일반음식점,2021-01-04,선비꼬마김밥중리점,"대전광역시 대덕구 중리북로 49, 1층 (중리동)",대전광역시 대덕구 중리동 363-9 ,분식,2024-05-20
일반음식점,2021-01-04,황금식당,"대전광역시 대덕구 태양마을길 53, 1층 (평촌동)",대전광역시 대덕구 평촌동 182-29 ,한식,2024-05-20
일반음식점,2021-01-04,소문난국세상,"대전광역시 대덕구 계족산로5번길 99, 1층 (법동)",대전광역시 대덕구 법동 202-9 ,한식,2024-05-20
일반음식점,2021-01-04,밥집이야,"대전광역시 대덕구 평촌2길 11, B동 1층 (평촌동)",대전광역시 대덕구 평촌동 137-2 B동 1층 ,한식,2024-05-20
일반음식점,2021-01-06,장돼퓨전포차,"대전광역시 대덕구 석봉로37번길 36, 1층 102호 (석봉동)",대전광역시 대덕구 석봉동 417-19 ,정종/대포집/소주방,2024-05-20
일반음식점,2021-01-08,밥통김밥,"대전광역시 대덕구 신탄진북로 17, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 134-4 ,분식,2024-05-20
일반음식점,2021-01-13,배떡,"대전광역시 대덕구 송촌북로20번길 13-11, 1층 (송촌동)",대전광역시 대덕구 송촌동 452-5 ,분식,2024-05-20
일반음식점,2021-01-19,꽃돼지대패,"대전광역시 대덕구 중리동로 19, 1층 (중리동)",대전광역시 대덕구 중리동 196-8 ,한식,2024-05-20
일반음식점,2021-01-20,병달이네,"대전광역시 대덕구 덕암북로96번길 81, 1층 (덕암동)",대전광역시 대덕구 덕암동 48-19 ,한식,2024-05-20
일반음식점,2021-01-20,카페브런디,"대전광역시 대덕구 송촌북로20번길 21-20, 1층 (송촌동)",대전광역시 대덕구 송촌동 454-16 ,기타,2024-05-20
일반음식점,2021-01-26,자담치킨송촌점,"대전광역시 대덕구 송촌북로4번길 41-7, 1층 (송촌동)",대전광역시 대덕구 송촌동 473-6 ,호프/통닭,2024-05-20
일반음식점,2021-01-29,무모한초밥신탄석봉점,"대전광역시 대덕구 대덕대로 1554, 1층 (석봉동)",대전광역시 대덕구 석봉동 309-11 신혼예식장 ,일식,2024-05-20
일반음식점,2021-02-19,피자나라치킨공주대전중리점,"대전광역시 대덕구 계족로517번길 95, 1층 102호 (중리동)",대전광역시 대덕구 중리동 249-1 ,기타,2024-05-20
일반음식점,2021-02-22,신탄오일장순대국밥,"대전광역시 대덕구 석봉로 31, 106,107호 (석봉동)",대전광역시 대덕구 석봉동 189-18 ,뷔페식,2024-05-20
일반음식점,2021-02-22,황가원,"대전광역시 대덕구 회덕로34번길 56-21, 1층 (신대동)",대전광역시 대덕구 신대동 205-12 ,한식,2024-05-20
일반음식점,2021-03-04,배떡신탄진점,"대전광역시 대덕구 덕암로 233, 1층 (덕암동)",대전광역시 대덕구 덕암동 44-13 ,분식,2024-05-20
일반음식점,2021-03-15,황제명태본가,"대전광역시 대덕구 계족산로81번길 4, 1층 (송촌동)",대전광역시 대덕구 송촌동 478-3 ,한식,2024-05-20
일반음식점,2021-03-24,혜선이모네분식,"대전광역시 대덕구 대청로64번길 34, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 17-6 ,분식,2024-05-20
일반음식점,2021-03-26,사천사부샤브,"대전광역시 대덕구 비래동로 8, 1층 (비래동)",대전광역시 대덕구 비래동 140-6 ,한식,2024-05-20
일반음식점,2021-03-31,박가감자탕,"대전광역시 대덕구 송촌남로 27, 1층 (송촌동)",대전광역시 대덕구 송촌동 246-9 ,기타,2024-05-20
일반음식점,2021-04-05,대한식당,"대전광역시 대덕구 신탄진로 1, 대한통운 사무동 지하1층 (읍내동)",대전광역시 대덕구 읍내동 100 대한통운 ,한식,2024-05-20
일반음식점,2021-04-06,동네전집,"대전광역시 대덕구 비래서로81번길 1, 1층 (비래동)",대전광역시 대덕구 비래동 143-28 ,한식,2024-05-20
일반음식점,2021-04-12,보성,"대전광역시 대덕구 신탄진동로7번길 9, 2층 (신탄진동)",대전광역시 대덕구 신탄진동 152-11 ,기타,2024-05-20
일반음식점,2021-04-12,해와별,"대전광역시 대덕구 대전로1177번길 108, 1층 (오정동)",대전광역시 대덕구 오정동 664-5 ,기타,2024-05-20
일반음식점,2021-04-13,송촌마라탕,"대전광역시 대덕구 계족산로81번길 96, 1층 (송촌동)",대전광역시 대덕구 송촌동 447-3 ,중국식,2024-05-20
일반음식점,2021-04-13,착한한돈,"대전광역시 대덕구 중리남로 30-1, 1층 (중리동)",대전광역시 대덕구 중리동 166-12 ,식육(숯불구이),2024-05-20
일반음식점,2021-04-14,골목곱창,"대전광역시 대덕구 신탄진로790번길 5, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 153-31 ,한식,2024-05-20
일반음식점,2021-04-23,뚝배기에담은이탈리아,"대전광역시 대덕구 송촌북로4번길 47-10, 1층 (송촌동)",대전광역시 대덕구 송촌동 475-7 ,경양식,2024-05-20
일반음식점,2021-04-27,광세족발신탄진점,"대전광역시 대덕구 신탄진동로7번길 72, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 121-26 ,한식,2024-05-20
일반음식점,2021-04-27,한끼국밥신탄진점,"대전광역시 대덕구 석봉로58번안길 75, 1층 (석봉동)",대전광역시 대덕구 석봉동 316-45 ,한식,2024-05-20
일반음식점,2021-05-03,가정식한식뷔페,"대전광역시 대덕구 중리로 16, 1층 (중리동)",대전광역시 대덕구 중리동 411-7 ,기타,2024-05-20
일반음식점,2021-05-04,발치칸포차,"대전광역시 대덕구 신탄진북로 35, 지하1층 (신탄진동)",대전광역시 대덕구 신탄진동 130-17 ,호프/통닭,2024-05-20
일반음식점,2021-05-04,또모아식당,"대전광역시 대덕구 계족로608번길 39-13, 1층 102호 (법동)",대전광역시 대덕구 법동 198-3 ,탕류(보신용),2024-05-20
일반음식점,2021-05-11,우리할매떡볶이,"대전광역시 대덕구 계족로517번길 98, 1층 (중리동)",대전광역시 대덕구 중리동 250-13 ,분식,2024-05-20
일반음식점,2021-05-11,동경잇쇼쿠,"대전광역시 대덕구 신탄진로790번길 22, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 154-21 ,일식,2024-05-20
일반음식점,2021-05-12,보은국수,"대전광역시 대덕구 신탄진로839번길 3, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 118-3 ,분식,2024-05-20
일반음식점,2021-05-13,숯불포차,"대전광역시 대덕구 석봉북로 19, 1층 (석봉동)",대전광역시 대덕구 석봉동 306-8 ,식육(숯불구이),2024-05-20
일반음식점,2021-05-17,홍메이드잇(홍made it),"대전광역시 대덕구 대덕대로1585번길 44, 1층 102호 (석봉동, 금강센트럴파크 서희스타힐스)",대전광역시 대덕구 석봉동 787 금강센트럴파크 서희스타힐스 ,한식,2024-05-20
일반음식점,2021-05-17,야누스,"대전광역시 대덕구 송촌북로4번길 27-5, 1층 (송촌동)",대전광역시 대덕구 송촌동 471-6 ,경양식,2024-05-20
일반음식점,2021-05-25,만나,"대전광역시 대덕구 석봉로37번길 51, 1층 (석봉동)",대전광역시 대덕구 석봉동 194-32 ,분식,2024-05-20
일반음식점,2021-05-27,세꼬시집,"대전광역시 대덕구 송촌북로16번길 36, 1층 (송촌동)",대전광역시 대덕구 송촌동 465-1 ,횟집,2024-05-20
일반음식점,2021-05-28,냉삼리,"대전광역시 대덕구 덕암로 178, 2층 (평촌동)",대전광역시 대덕구 평촌동 536-11 ,한식,2024-05-20
일반음식점,2021-06-04,시장분식중리점,"대전광역시 대덕구 중리로64번길 11, 1층 (중리동)",대전광역시 대덕구 중리동 368-10 ,분식,2024-05-20
일반음식점,2021-06-14,쌍팔국밥,"대전광역시 대덕구 덕암로222번길 15-17, 1층 (덕암동)",대전광역시 대덕구 덕암동 52-2 ,한식,2024-05-20
